signal_strength,network_load,user_speed,call_duration,tower_distance,packet_loss,dropped_call,signal_quality,mobility_level,load_category,call_risk_score
-120,24,38,456,1.49,4.47,1,Poor,Medium,Low,90.3
-111,69,22,309,1.32,0.48,1,Poor,Medium,Medium,65.69999999999999
-85,49,42,417,8.64,2.06,0,Moderate,Medium,Medium,65.7
-75,92,54,384,0.41,2.03,1,Good,Medium,High,79.6
-89,46,1,242,9.77,4.44,1,Moderate,Low,Medium,89.50000000000001
-89,75,65,58,2.07,1.08,0,Moderate,High,High,67.5
-115,64,37,195,1.19,3.22,1,Poor,Medium,Medium,92.30000000000001
-73,86,118,214,5.81,0.67,1,Good,High,High,63.0
-83,89,114,87,0.89,4.77,1,Moderate,High,High,108.19999999999999
-104,65,28,490,6.06,,1,Poor,Medium,Medium,81.81438888888889
-94,53,115,395,8.52,3.13,0,Moderate,High,Medium,80.7
-67,66,109,203,0.57,2.17,0,Good,High,Medium,68.2
-71,15,66,112,8.02,1.71,0,Good,High,Low,44.400000000000006
-86,41,102,385,4.01,1.06,0,Moderate,High,Medium,52.800000000000004
-96,83,70,296,1.68,3.02,1,Poor,High,High,92.2
-93,27,35,491,1.84,4.77,1,Moderate,Medium,Low,86.4
-106,77,28,259,9.2,1.8,1,Poor,Medium,High,80.6
-117,82,118,210,1.19,4.42,1,Poor,High,High,112.1
-94,16,36,545,8.68,0.74,0,Moderate,Medium,Low,42.0
-95,17,112,470,5.49,4.68,1,Moderate,High,Low,82.1
-102,73,99,309,0.49,1.75,1,Poor,High,High,77.3
-104,16,86,487,4.7,1.9,1,Poor,High,Low,56.599999999999994
-78,50,44,92,8.19,2.31,0,Moderate,Medium,Medium,66.5
-80,49,15,467,7.29,3.59,1,Moderate,Low,Medium,79.5
-79,12,111,307,4.94,3.6,1,Moderate,High,Low,64.5
-71,26,30,373,8.61,,0,Good,Medium,Low,56.314388888888885
-81,75,33,49,1.29,2.62,0,Moderate,Medium,High,80.5
-82,88,49,349,9.11,0.15,1,Moderate,Medium,High,61.3
-98,61,64,525,8.48,,1,Poor,High,Medium,78.41438888888888
-69,31,81,117,7.11,1.73,0,Good,High,Low,50.400000000000006
-74,13,61,325,8.2,2.79,0,Good,High,Low,55.3
-58,15,103,123,5.48,2.79,0,Good,High,Low,51.3
-52,47,42,176,6.78,3.55,1,Good,Medium,Medium,69.89999999999999
-78,35,55,270,5.65,3.59,1,Moderate,Medium,Low,73.3
-73,20,119,233,3.62,1.18,0,Good,High,Low,41.699999999999996
-87,99,14,271,5.73,3.85,1,Moderate,Low,High,104.19999999999999
-81,26,47,260,2.65,0.1,0,Moderate,Medium,Low,35.7
-60,97,48,535,4.46,3.58,1,Good,Medium,High,92.6
-71,40,80,135,2.88,0.51,0,Good,High,Low,42.400000000000006
-54,86,43,215,1.32,3.65,1,Good,Medium,High,87.10000000000001
-59,44,9,149,3.29,2.64,0,Good,Low,Medium,61.7
-63,25,19,71,8.53,,0,Good,Low,Low,53.51438888888889
-88,88,69,292,3.87,3.45,1,Moderate,High,High,96.1
-105,27,7,63,7.51,0.18,1,Poor,Low,Low,44.1
-73,71,44,355,1.83,,0,Good,Medium,High,74.91438888888888
-111,36,33,533,4.3,,1,Poor,Medium,Low,72.31438888888889
-83,44,95,145,1.24,4.24,1,Moderate,High,Medium,84.9
-102,54,50,339,1.47,,1,Poor,Medium,Medium,76.81438888888889
-85,44,117,153,6.21,1.29,0,Moderate,High,Medium,56.0
-62,37,105,445,6.11,,0,Good,High,Low,58.01438888888889
-58,18,3,291,2.21,3.11,0,Good,Low,Low,55.699999999999996
-75,85,107,145,4.8,2.1,1,Good,High,High,77.5
-118,24,113,498,8.65,4.38,1,Poor,High,Low,88.8
-56,30,38,410,1.82,2.62,0,Good,Medium,Low,55.0
-113,61,83,458,0.29,,1,Poor,High,Medium,82.91438888888888
-70,44,23,279,6.55,1.12,0,Good,Medium,Medium,49.800000000000004
-115,60,87,26,0.63,2.25,1,Poor,High,Medium,81.0
-82,92,54,278,9.8,3.49,1,Moderate,Medium,High,96.30000000000001
-61,64,25,491,6.14,1.1,0,Good,Medium,Medium,54.900000000000006
-93,96,24,228,4.76,4.88,1,Moderate,Medium,High,115.1
-67,86,35,328,4.36,1.59,1,Good,Medium,High,70.39999999999999
-84,53,70,247,5.77,2.66,0,Moderate,High,Medium,73.0
-112,74,73,554,1.0,0.09,1,Poor,High,High,64.1
-65,97,57,294,9.31,4.42,1,Good,Medium,High,102.5
-62,89,110,46,6.29,3.94,1,Good,High,High,93.6
-119,34,11,112,1.92,0.98,1,Poor,Low,Low,59.099999999999994
-60,96,0,439,5.67,4.67,1,Good,Low,High,103.10000000000001
-63,56,115,248,1.42,,0,Good,High,Medium,65.91438888888888
-61,89,49,134,0.27,3.46,1,Good,Medium,High,88.5
-81,65,24,574,6.34,4.09,1,Moderate,Medium,Medium,91.2
-85,47,79,197,6.52,3.7,1,Moderate,High,Medium,81.3
-84,20,4,265,5.88,4.59,1,Moderate,Low,Low,79.1
-103,76,82,594,1.92,4.32,1,Poor,High,High,104.5
-58,24,67,539,6.07,4.97,1,Good,High,Low,76.69999999999999
-99,10,5,401,0.66,0.91,1,Poor,Low,Low,42.8
-110,16,25,477,6.13,1.52,1,Poor,Medium,Low,54.6
-63,10,112,262,5.58,3.18,0,Good,High,Low,54.699999999999996
-64,58,102,570,6.59,3.67,1,Good,High,Medium,79.10000000000001
-117,82,119,185,8.97,2.67,1,Poor,High,High,94.6
-114,38,54,475,8.52,0.37,1,Poor,Medium,Low,53.099999999999994
-60,35,38,586,9.81,4.21,1,Good,Medium,Low,74.1
-67,96,8,298,9.76,4.8,1,Good,Low,High,106.5
-53,54,44,59,7.75,2.03,0,Good,Medium,Medium,57.8
-120,80,115,13,9.57,,1,Poor,High,High,92.6143888888889
-66,21,13,509,8.69,0.1,0,Good,Low,Low,29.200000000000003
-118,41,111,232,7.3,1.19,1,Poor,High,Medium,63.7
-83,29,54,271,0.85,3.5,0,Moderate,Medium,Low,71.5
-120,60,8,544,0.59,4.56,1,Poor,Low,Medium,105.6
-83,90,14,385,8.39,0.47,1,Moderate,Low,High,65.6
-92,45,36,70,4.95,2.77,0,Moderate,Medium,Medium,73.3
-116,76,49,365,8.16,3.48,1,Poor,Medium,High,100.0
-100,10,116,33,3.2,1.38,1,Poor,High,Low,47.8
-54,36,83,302,4.04,2.85,0,Good,High,Low,59.099999999999994
-74,49,71,566,7.03,3.58,1,Good,High,Medium,77.6
-86,93,95,365,9.16,4.19,1,Moderate,High,High,104.9
-53,23,110,584,0.97,2.26,0,Good,High,Low,47.699999999999996
-52,78,20,38,8.63,3.74,1,Good,Medium,High,84.2
-120,96,56,366,7.95,1.51,1,Poor,Medium,High,89.5
-53,88,104,374,3.22,1.07,1,Good,High,High,61.800000000000004
-109,15,18,418,3.62,0.94,1,Poor,Low,Low,48.099999999999994
-61,42,92,275,0.56,1.79,0,Good,High,Medium,53.0
-94,64,57,300,0.26,0.18,0,Moderate,Medium,Medium,55.6
-65,28,94,576,4.82,1.41,0,Good,High,Low,44.8
-98,86,117,162,1.05,3.26,1,Poor,High,High,96.4
-96,38,5,228,2.02,3.24,1,Poor,Low,Low,76.4
-100,70,3,182,8.48,0.37,1,Poor,Low,Medium,61.7
-60,79,42,21,5.75,,0,Good,Medium,High,74.21438888888889
-58,88,92,525,6.37,2.85,1,Good,High,High,81.1
-69,89,41,371,1.96,1.59,1,Good,Medium,High,72.2
-96,33,2,588,8.3,2.09,1,Poor,Low,Low,62.9
-66,32,0,486,8.69,,1,Good,Low,Low,57.21438888888889
-75,19,107,586,5.28,0.05,0,Good,High,Low,30.6
-89,63,54,91,9.13,1.38,0,Moderate,Medium,Medium,65.7
-66,50,14,349,8.46,,0,Good,Low,Medium,64.4143888888889
-116,58,46,450,7.34,0.64,1,Poor,Medium,Medium,64.4
-85,26,84,235,7.37,4.8,1,Moderate,High,Low,83.9
-72,65,45,380,1.14,1.88,0,Good,Medium,Medium,66.39999999999999
-63,54,57,37,2.78,2.64,0,Good,Medium,Medium,66.9
-82,39,94,25,0.76,3.67,1,Moderate,High,Low,76.9
-60,53,70,286,0.19,0.24,0,Good,High,Medium,41.6
-112,83,80,342,1.67,1.21,1,Poor,High,High,78.9
-115,64,119,492,8.82,4.16,1,Poor,High,Medium,101.7
-86,28,82,575,2.47,4.31,1,Moderate,High,Low,80.1
-82,38,38,297,9.7,1.86,0,Moderate,Medium,Low,58.400000000000006
-99,11,2,123,6.01,1.87,1,Poor,Low,Low,52.8
-80,45,29,47,2.45,3.78,1,Moderate,Medium,Medium,79.8
-116,28,34,463,5.02,1.48,1,Poor,Medium,Low,60.8
-79,16,56,175,2.27,,0,Moderate,Medium,Low,54.71438888888889
-54,35,28,214,9.84,1.29,0,Good,Medium,Low,43.099999999999994
-91,88,49,254,8.49,1.94,1,Moderate,Medium,High,81.9
-64,47,61,342,0.36,0.26,0,Good,High,Medium,40.6
-92,12,51,405,9.48,2.39,0,Moderate,Medium,Low,56.3
-84,89,117,516,7.24,3.7,1,Moderate,High,High,97.8
-108,75,13,130,0.92,2.57,1,Poor,Low,High,88.1
-89,80,34,268,6.74,0.36,0,Moderate,Medium,High,62.3
-75,52,27,419,6.5,2.2,0,Good,Medium,Medium,65.3
-98,71,57,319,2.27,3.54,1,Poor,Medium,High,93.19999999999999
-76,80,29,77,7.61,,0,Moderate,Medium,High,79.4143888888889
-104,33,89,123,0.96,0.3,1,Poor,High,Low,47.400000000000006
-55,48,6,229,4.95,1.85,0,Good,Low,Medium,54.2
-115,77,38,229,0.2,0.97,1,Poor,Medium,High,75.0
-103,53,94,482,9.69,4.67,1,Poor,High,Medium,98.80000000000001
-99,14,68,395,7.54,2.91,1,Poor,High,Low,64.4
-88,64,34,307,1.67,1.44,0,Moderate,Medium,Medium,66.4
-91,39,113,262,3.48,3.52,1,Moderate,High,Low,78.10000000000001
-89,38,110,414,1.69,1.87,0,Moderate,High,Low,60.60000000000001
-79,35,51,501,7.69,0.66,0,Moderate,Medium,Low,44.3
-111,92,13,366,0.68,1.19,1,Poor,Low,High,82.0
-85,35,62,437,8.42,3.21,0,Moderate,High,Low,71.6
-87,46,35,224,9.43,0.26,0,Moderate,Medium,Medium,47.1
-93,62,90,389,6.8,1.36,0,Moderate,High,Medium,66.30000000000001
-110,39,23,223,2.21,1.04,1,Poor,Medium,Low,59.0
-82,12,39,107,3.66,1.01,0,Moderate,Medium,Low,39.5
-74,52,28,537,4.82,3.41,0,Good,Medium,Medium,77.10000000000001
-102,16,52,537,6.09,4.13,1,Poor,Medium,Low,78.3
-106,58,108,544,6.72,3.58,1,Poor,High,Medium,90.8
-93,82,21,563,5.59,3.23,1,Moderate,Medium,High,93.0
-97,50,71,558,3.58,4.58,1,Poor,High,Medium,94.89999999999999
-112,86,14,337,8.92,0.29,1,Poor,Low,High,70.9
-74,88,112,174,0.91,0.84,1,Good,High,High,65.8
-88,63,68,125,4.72,2.07,0,Moderate,High,Medium,72.30000000000001
-59,78,115,159,7.78,1.86,0,Good,High,High,67.5
-102,36,63,527,0.7,2.09,1,Poor,High,Low,65.89999999999999
-54,17,3,41,7.08,1.03,0,Good,Low,Low,33.3
-81,41,74,302,8.22,0.75,0,Moderate,High,Medium,48.2
-74,93,17,186,6.64,,1,Good,Low,High,84.01438888888889
-56,73,41,70,0.23,4.64,1,Good,Medium,High,92.39999999999999
-92,19,112,598,1.88,1.96,0,Moderate,High,Low,54.8
-71,22,29,425,3.49,0.22,0,Good,Medium,Low,32.3
-108,72,14,392,2.41,3.53,1,Poor,Low,High,96.5
-120,44,69,16,9.63,1.46,1,Poor,High,Medium,68.2
-87,70,54,94,6.55,1.23,0,Moderate,Medium,Medium,66.39999999999999
-73,63,52,407,3.04,1.62,0,Good,Medium,Medium,63.300000000000004
-73,17,15,402,9.3,3.62,1,Good,Low,Low,64.9
-72,38,110,56,7.43,4.09,1,Good,High,Low,77.7
-57,50,103,350,2.92,,0,Good,High,Medium,61.71438888888889
-60,39,72,507,3.85,1.61,0,Good,High,Low,49.7
-92,95,106,487,2.07,1.55,1,Moderate,High,High,81.1
-82,30,33,435,9.71,0.62,0,Moderate,Medium,Low,42.8
-95,85,26,435,5.22,4.67,1,Moderate,Medium,High,109.2
-104,20,12,524,8.97,3.19,1,Poor,Low,Low,71.1
-108,11,99,138,3.53,0.13,1,Poor,High,Low,38.1
-52,59,26,258,8.62,3.31,0,Good,Medium,Medium,72.3
-95,50,72,140,0.63,2.24,0,Moderate,High,Medium,70.9
-72,75,68,332,9.82,4.86,1,Good,High,High,100.19999999999999
-54,12,114,552,9.13,4.1,1,Good,High,Low,62.0
-114,89,85,75,3.7,0.86,1,Poor,High,High,78.4
-63,60,30,110,7.77,3.6,1,Good,Medium,Medium,78.9
-72,77,2,40,7.55,2.43,0,Good,Low,High,76.7
-68,96,29,200,9.02,,1,Good,Medium,High,83.4143888888889
-56,93,20,587,3.14,3.49,1,Good,Medium,High,88.9
-59,34,98,424,4.71,2.74,0,Good,High,Low,58.7
-104,39,5,509,8.66,0.15,1,Poor,Low,Low,48.3
-78,91,91,55,7.81,3.23,1,Moderate,High,High,92.1
-96,20,31,98,4.0,3.17,1,Poor,Medium,Low,68.5
-118,26,41,384,8.47,0.72,1,Poor,Medium,Low,53.0
-92,35,100,255,0.56,1.74,0,Moderate,High,Low,59.0
-89,32,61,567,7.84,2.93,0,Moderate,High,Low,68.8
-95,65,88,266,2.15,0.69,0,Moderate,High,Medium,61.4
-105,61,31,361,2.93,4.26,1,Poor,Medium,Medium,98.5
-96,57,98,582,4.98,0.14,1,Poor,High,Medium,53.0
-67,29,85,114,4.55,0.51,0,Good,High,Low,36.8
-93,11,87,346,5.25,0.58,0,Moderate,High,Low,38.099999999999994
-65,97,38,535,5.49,2.64,1,Good,Medium,High,84.7
-56,40,63,310,3.38,3.1,0,Good,High,Low,63.8
-80,36,117,86,1.83,2.02,0,Moderate,High,Low,58.6
-70,11,29,520,7.71,1.44,0,Good,Medium,Low,39.8
-92,87,62,239,4.06,4.05,1,Moderate,High,High,102.9
-102,13,113,587,5.11,0.34,1,Poor,High,Low,39.2
-55,22,95,41,6.48,1.4,0,Good,High,Low,39.3
-80,44,30,67,9.11,0.2,0,Moderate,Medium,Medium,43.6
-76,81,86,113,7.1,0.07,1,Moderate,High,High,55.900000000000006
-106,75,39,321,0.55,1.77,1,Poor,Medium,High,79.5
-118,15,32,76,8.4,0.97,1,Poor,Medium,Low,51.099999999999994
-110,40,62,383,9.89,1.34,1,Poor,High,Low,62.4
-68,19,24,244,4.78,4.1,1,Good,Medium,Low,69.0
-75,30,35,121,9.7,0.81,0,Good,Medium,Low,42.6
-91,83,23,398,5.52,3.9,1,Moderate,Medium,High,99.5
-64,32,94,417,4.65,,0,Good,High,Low,56.6143888888889
-103,12,57,63,3.38,1.63,1,Poor,Medium,Low,52.0
-70,41,38,248,6.61,2.73,0,Good,Medium,Medium,64.7
-73,29,45,304,2.38,2.22,0,Good,Medium,Low,55.7
-55,83,76,121,1.14,0.64,1,Good,High,High,56.1
-113,38,9,97,0.37,4.54,1,Poor,Low,Low,94.5
-99,61,86,485,2.99,2.85,1,Poor,High,Medium,82.60000000000001
-115,55,81,313,4.02,4.4,1,Poor,High,Medium,100.5
-64,43,31,314,5.57,4.12,1,Good,Medium,Medium,77.60000000000001
-85,93,96,299,3.0,0.4,1,Moderate,High,High,66.7
-64,70,35,217,9.84,1.04,0,Good,Medium,Medium,57.599999999999994
-72,81,27,591,2.99,0.73,1,Good,Medium,High,61.3
-76,80,15,379,4.47,4.15,1,Moderate,Low,High,96.3
-55,79,15,229,1.12,4.31,1,Good,Low,High,91.19999999999999
-76,20,17,240,2.68,2.64,0,Moderate,Low,Low,57.2
-101,91,7,358,0.58,,1,Poor,Low,High,91.31438888888889
-57,98,105,264,5.64,0.68,1,Good,High,High,63.099999999999994
-54,72,79,461,7.54,4.07,1,Good,High,High,85.7
-118,30,118,151,2.04,4.65,1,Poor,High,Low,93.9
-67,12,119,78,3.74,1.0,0,Good,High,Low,34.9
-57,91,74,98,0.26,0.06,1,Good,High,High,54.099999999999994
-81,97,69,145,8.41,1.65,1,Moderate,High,High,79.60000000000001
-62,19,0,532,7.82,0.15,0,Good,Low,Low,27.7
-66,36,61,451,0.73,4.14,1,Good,High,Low,75.6
-59,21,75,47,3.71,2.46,0,Good,High,Low,50.7
-117,16,37,217,9.56,3.21,1,Poor,Medium,Low,73.6
-61,26,91,219,3.98,2.06,0,Good,High,Low,49.3
-91,74,44,522,5.31,,0,Moderate,Medium,High,81.51438888888889
-119,73,57,369,3.62,1.11,1,Poor,Medium,High,76.0
-59,35,80,586,6.0,3.85,1,Good,High,Low,70.2
-72,24,0,10,9.78,3.48,0,Good,Low,Low,66.0
-112,42,31,390,9.98,1.8,1,Poor,Medium,Medium,68.4
-90,71,7,546,7.77,1.61,0,Moderate,Low,High,71.5
-60,56,117,403,4.1,0.01,0,Good,High,Medium,40.5
-73,44,39,59,4.99,0.32,0,Good,Medium,Medium,42.7
-96,74,55,405,3.63,3.12,1,Poor,Medium,High,89.6
-85,81,62,41,9.86,2.57,1,Moderate,High,High,83.6
-113,85,106,554,7.11,2.17,1,Poor,High,High,89.6
-63,92,109,243,4.54,4.14,1,Good,High,High,97.1
-76,34,87,35,0.22,2.52,0,Moderate,High,Low,61.599999999999994
-59,66,73,563,5.25,1.92,0,Good,High,Medium,63.3
-82,41,110,443,9.84,0.81,0,Moderate,High,Medium,49.1
-63,72,102,70,5.28,4.1,1,Good,High,High,88.69999999999999
-57,21,102,562,1.91,2.88,0,Good,High,Low,54.3
-77,72,73,450,0.32,0.46,0,Moderate,High,High,56.5
-92,86,35,139,3.61,,1,Moderate,Medium,High,86.61438888888888
-62,10,88,363,9.19,2.13,0,Good,High,Low,43.89999999999999
-112,60,113,207,9.97,4.06,1,Poor,High,Medium,98.19999999999999
-115,79,56,380,9.46,4.59,1,Poor,Medium,High,112.0
-92,17,73,156,7.32,3.0,0,Moderate,High,Low,64.39999999999999
-63,77,82,507,5.63,3.66,1,Good,High,High,86.30000000000001
-104,14,109,57,5.95,,1,Poor,High,Low,61.414388888888894
-105,98,44,181,5.44,2.8,1,Poor,Medium,High,98.7
-118,95,78,324,7.1,3.78,1,Poor,High,High,111.19999999999999
-100,48,79,385,4.25,2.48,1,Poor,High,Medium,74.0
-57,32,1,542,6.73,2.97,0,Good,Low,Low,59.599999999999994
-85,77,92,429,1.3,4.49,1,Moderate,High,High,101.2
-59,61,67,405,2.73,0.99,0,Good,High,Medium,52.0
-79,13,116,531,8.38,0.49,0,Moderate,High,Low,33.8
-79,56,49,196,9.05,3.45,0,Moderate,Medium,Medium,80.60000000000001
-60,30,28,42,5.44,4.11,1,Good,Medium,Low,71.1
-108,65,94,78,0.41,4.25,1,Poor,High,Medium,100.9
-110,75,80,200,9.28,3.21,1,Poor,High,High,95.1
-67,68,9,110,7.05,4.17,1,Good,Low,Medium,89.0
-105,16,26,494,4.2,3.5,1,Poor,Medium,Low,72.9
-113,58,116,294,6.02,0.44,1,Poor,High,Medium,61.5
-62,25,104,399,4.35,3.81,1,Good,High,Low,66.7
-64,26,14,574,4.71,0.9,0,Good,Low,Low,38.599999999999994
-81,93,59,169,8.88,1.18,1,Moderate,Medium,High,73.3
-62,96,107,563,1.69,1.97,1,Good,High,High,76.7
-119,84,30,56,1.13,1.57,1,Poor,Medium,High,85.0
-111,43,20,168,0.13,1.61,1,Poor,Medium,Medium,66.6
-77,42,59,455,3.21,0.85,0,Moderate,Medium,Medium,48.4
-110,35,57,532,1.56,1.47,1,Poor,Medium,Low,61.7
-119,75,40,164,2.28,0.1,1,Poor,Medium,High,66.69999999999999
-71,72,45,348,0.21,2.36,0,Good,Medium,High,73.7
-109,96,44,374,2.35,3.84,1,Poor,Medium,High,109.5
-98,50,25,583,3.39,4.31,1,Poor,Medium,Medium,92.5
-103,95,101,157,0.41,4.1,1,Poor,High,High,109.9
-59,67,50,153,6.12,2.08,0,Good,Medium,Medium,65.3
-59,88,35,112,5.73,3.65,1,Good,Medium,High,89.4
-83,19,51,102,1.06,1.44,0,Moderate,Medium,Low,46.9
-54,24,80,295,5.99,0.28,0,Good,High,Low,28.6
-83,51,50,433,9.99,3.38,0,Moderate,Medium,Medium,79.1
-54,66,2,128,9.45,3.24,0,Good,Low,Medium,75.00000000000001
-60,96,13,38,0.13,4.01,1,Good,Low,High,96.5
-120,26,48,520,7.97,3.08,1,Poor,Medium,Low,77.2
-76,69,76,39,3.6,0.78,0,Moderate,High,Medium,58.2
-93,18,104,375,0.73,,1,Moderate,High,Low,59.71438888888889
-100,45,90,147,3.03,3.14,1,Poor,High,Medium,79.4
-108,82,0,484,3.29,4.04,1,Poor,Low,High,105.6
-94,89,56,572,5.28,3.87,1,Moderate,Medium,High,102.50000000000001
-114,45,16,401,6.64,1.49,1,Poor,Low,Medium,67.1
-99,57,111,444,7.52,0.37,1,Poor,High,Medium,56.2
-68,60,49,243,2.53,,0,Good,Medium,Medium,69.01438888888889
-117,79,97,64,3.29,0.46,1,Poor,High,High,71.30000000000001
-98,83,13,301,3.15,1.22,1,Poor,Low,High,74.80000000000001
-51,89,117,321,3.69,2.3,1,Good,High,High,73.9
-88,77,118,557,10.0,4.53,1,Moderate,High,High,102.5
-93,31,58,98,7.8,4.36,1,Moderate,Medium,Low,83.9
-113,86,80,221,9.75,3.59,1,Poor,High,High,104.19999999999999
-120,89,2,327,6.96,0.12,1,Poor,Low,High,72.80000000000001
-84,15,97,474,4.12,1.71,0,Moderate,High,Low,48.3
-58,35,39,96,3.96,3.41,0,Good,Medium,Low,65.5
-99,84,88,418,4.94,,1,Poor,High,High,87.9143888888889
-51,97,65,249,4.23,4.01,1,Good,High,High,94.2
-100,12,33,66,8.3,4.57,1,Poor,Medium,Low,80.5
-86,61,89,122,4.7,,0,Moderate,High,Medium,74.81438888888889
-116,83,94,79,3.03,3.53,1,Poor,High,High,103.3
-61,69,8,193,7.77,0.74,0,Good,Low,Medium,53.3
-75,72,93,285,8.56,3.45,0,Good,High,High,85.8
-71,74,83,242,4.26,0.11,0,Good,High,High,52.0
-73,61,20,63,6.71,0.75,0,Good,Medium,Medium,53.8
-115,99,92,266,0.68,3.55,1,Poor,High,High,109.6
-65,85,24,99,5.34,3.56,1,Good,Medium,High,89.1
-62,23,101,444,0.55,3.21,0,Good,High,Low,59.900000000000006
-92,98,43,417,0.39,2.39,1,Moderate,Medium,High,90.7
-103,81,24,278,6.17,,1,Poor,Medium,High,87.91438888888888
-119,77,8,375,3.1,3.87,1,Poor,Low,High,105.19999999999999
-113,37,102,360,7.45,,1,Poor,High,Low,73.31438888888889
-67,80,61,308,8.97,4.44,1,Good,High,High,96.5
-83,19,107,168,1.48,3.97,1,Moderate,High,Low,72.2
-73,66,25,496,7.27,3.47,0,Good,Medium,Medium,83.0
-94,75,56,535,5.19,2.87,0,Moderate,Medium,High,86.9
-101,99,36,364,1.21,0.6,1,Poor,Medium,High,75.9
-109,59,15,410,6.55,0.83,1,Poor,Low,Medium,64.6
-78,23,36,414,6.13,4.1,1,Moderate,Medium,Low,73.6
-60,25,75,105,5.2,4.02,1,Good,High,Low,68.19999999999999
-90,63,23,579,9.27,3.07,0,Moderate,Medium,Medium,82.9
-60,52,25,401,5.26,2.19,0,Good,Medium,Medium,60.7
-54,51,19,361,9.91,0.13,0,Good,Low,Medium,37.900000000000006
-86,90,8,585,5.14,1.64,1,Moderate,Low,High,78.2
-106,31,86,297,1.25,2.1,1,Poor,High,Low,65.19999999999999
-105,77,102,532,4.76,2.43,1,Poor,High,High,86.6
-108,28,28,171,1.91,4.65,1,Poor,Medium,Low,90.1
-86,75,30,191,6.01,0.54,0,Moderate,Medium,High,61.2
-62,48,18,558,6.96,2.59,0,Good,Low,Medium,63.7
-100,82,19,91,4.74,1.84,1,Poor,Low,High,81.2
-67,28,86,533,1.07,4.95,1,Good,High,Low,80.8
-91,25,106,13,4.74,,1,Moderate,High,Low,61.914388888888894
-73,63,26,504,0.91,2.19,0,Good,Medium,Medium,69.0
-86,34,93,564,6.85,5.0,1,Moderate,High,Low,89.4
-83,27,84,60,7.92,2.57,0,Moderate,High,Low,61.4
-90,32,43,270,9.63,0.84,0,Moderate,Medium,Low,48.2
-97,94,34,143,1.57,2.78,1,Poor,Medium,High,94.5
-72,20,112,371,5.37,1.13,0,Good,High,Low,40.89999999999999
-89,48,70,577,5.72,3.18,0,Moderate,High,Medium,77.7
-66,77,21,226,9.23,4.69,1,Good,Medium,High,97.5
-63,34,73,77,6.31,3.93,1,Good,High,Low,71.80000000000001
-118,72,86,565,1.54,1.37,1,Poor,High,High,77.9
-52,39,14,152,4.42,1.48,0,Good,Low,Low,46.0
-111,54,93,355,6.58,0.35,1,Poor,High,Medium,58.4
-96,99,97,563,7.03,1.43,1,Poor,High,High,82.69999999999999
-53,70,12,594,8.64,,0,Good,Low,Medium,68.51438888888889
-60,60,3,203,1.89,2.5,0,Good,Low,Medium,67.0
-92,18,81,255,9.52,3.54,1,Moderate,High,Low,70.2
-102,85,55,323,0.69,,1,Poor,Medium,High,89.21438888888889
-78,11,22,393,9.84,0.3,0,Moderate,Medium,Low,30.799999999999997
-55,14,96,286,8.59,1.7,0,Good,High,Low,39.1
-60,71,97,81,6.64,1.44,0,Good,High,High,60.8
-78,78,33,138,7.38,0.52,0,Moderate,Medium,High,59.800000000000004
-96,61,99,367,0.82,1.81,1,Poor,High,Medium,71.3
-101,95,98,534,0.51,1.5,1,Poor,High,High,83.3
-73,14,16,229,1.11,3.17,0,Good,Low,Low,59.199999999999996
-97,68,27,15,0.96,4.42,1,Poor,Medium,Medium,100.5
-110,77,13,237,5.52,2.27,1,Poor,Low,High,86.5
-66,18,33,26,2.23,3.73,1,Good,Medium,Low,64.3
-93,31,111,594,8.62,0.73,0,Moderate,High,Low,47.599999999999994
-52,36,74,21,4.51,4.47,1,Good,High,Low,74.69999999999999
-58,19,56,508,6.99,0.76,0,Good,Medium,Low,32.599999999999994
-62,89,76,511,6.56,,1,Good,High,High,78.81438888888889
-116,70,96,79,3.27,0.53,1,Poor,High,Medium,68.1
-70,60,54,117,2.51,1.55,0,Good,Medium,Medium,60.5
-100,19,65,210,3.49,2.76,1,Poor,High,Low,65.19999999999999
-109,15,97,61,7.99,4.94,1,Poor,High,Low,88.1
-71,71,116,558,5.9,3.97,1,Good,High,High,89.4
-117,14,92,268,2.61,1.9,1,Poor,High,Low,59.7
-79,79,36,491,8.2,2.88,0,Moderate,Medium,High,84.1
-83,72,67,273,0.64,3.12,0,Moderate,High,High,84.9
-96,65,75,312,7.02,4.11,1,Poor,High,Medium,95.89999999999999
-107,68,25,585,4.45,3.68,1,Poor,Medium,Medium,96.1
-89,72,60,563,7.34,2.85,0,Moderate,High,High,84.0
-110,98,91,564,9.28,,1,Poor,High,High,96.81438888888889
-60,68,66,134,7.53,3.73,1,Good,High,Medium,82.5
-103,60,83,279,4.48,0.67,1,Poor,High,Medium,61.599999999999994
-94,59,73,489,1.59,1.0,0,Moderate,High,Medium,61.8
-66,13,51,141,8.08,3.44,0,Good,Medium,Low,59.400000000000006
-67,57,17,11,4.66,4.25,1,Good,Low,Medium,85.39999999999999
-100,41,52,124,0.85,,1,Poor,Medium,Medium,71.01438888888889
-77,60,62,490,7.22,4.9,1,Moderate,High,Medium,96.1
-116,61,52,10,2.99,1.08,1,Poor,Medium,Medium,70.0
-80,83,116,340,0.58,2.08,1,Moderate,High,High,78.0
-62,43,26,586,9.04,1.89,0,Good,Medium,Medium,54.69999999999999
-67,45,30,400,4.88,4.65,1,Good,Medium,Medium,84.6
-99,79,90,152,2.88,1.43,1,Poor,High,High,75.6
